,Date,Faisceau,ArrDep,PAX,PAX_FQM,Sièges Corrections_ICI,Coeff_Rempl,Coeff_Rempl_FQM,PAX_ARIMA,IC95_low_ARIMA,IC95_up_ARIMA,PAX_SARIMA,IC95_low_SARIMA,IC95_up_SARIMA,PAX_NP,IC95_low_NP,IC95_up_NP,PAX_Lasso
0,2008-01-01,Autre UE,Arrivée,242,0.0,296.20512820512823,0.8170013850415512,,,,,,,,,,,
1,2008-01-01,Autre UE,Départ,267,0.0,391.2376713951644,0.6637787958525171,,,,,,,,,,,
2,2008-01-01,Dom Tom,Arrivée,4122,0.0,4371.843732936246,0.9566820294511167,,,,,,,,,,,
3,2008-01-01,Dom Tom,Départ,2730,0.0,4903.660937237321,0.585989167919899,,,,,,,,,,,
4,2008-01-01,International,Arrivée,8323,0.0,9600.446843335652,0.8550563556302415,,,,,,,,,,,
5,2008-01-01,International,Départ,5179,0.0,10147.279275875424,0.5031638735948186,,,,,,,,,,,
6,2008-01-01,National,Arrivée,13206,0.0,19884.752520175178,0.6468237665233768,,,,,,,,,,,
7,2008-01-01,National,Départ,10292,0.0,21331.013348996974,0.4724980759299576,,,,,,,,,,,
8,2008-01-01,Schengen,Arrivée,7292,0.0,8241.498785133193,0.8474734809632561,,,,,,,,,,,
9,2008-01-01,Schengen,Départ,6299,0.0,7913.462284643456,0.7736018088749161,,,,,,,,,,,
10,2008-01-02,Autre UE,Arrivée,969,0.0,1456.5397890055824,0.6014401746016212,,,,,,,,,,,
11,2008-01-02,Autre UE,Départ,928,0.0,1361.5072458155462,0.6776291118020492,,,,,,,,,,,
12,2008-01-02,Dom Tom,Arrivée,4166,0.0,4095.0127390060493,1.0247591332813255,,,,,,,,,,,
13,2008-01-02,Dom Tom,Départ,3677,0.0,4095.012739006049,0.9097382427285059,,,,,,,,,,,
14,2008-01-02,International,Arrivée,7733,0.0,8908.5803814275,0.8582410355166861,,,,,,,,,,,
15,2008-01-02,International,Départ,5271,0.0,8908.580381427502,0.5891767752703221,,,,,,,,,,,
16,2008-01-02,National,Arrivée,17615,0.0,23889.484447206243,0.7139277377777749,,,,,,,,,,,
17,2008-01-02,National,Départ,12903,0.0,23177.20351740226,0.5325313726500736,,,,,,,,,,,
18,2008-01-02,Schengen,Arrivée,10046,0.0,10701.947709062697,0.8754376466953205,,,,,,,,,,,
19,2008-01-02,Schengen,Départ,8979,0.0,10486.11164690588,0.8001866019833389,,,,,,,,,,,
20,2008-01-03,Autre UE,Arrivée,678,0.0,1055.1624361040017,0.5707843170747486,,,,,,,,,,,
21,2008-01-03,Autre UE,Départ,656,0.0,1055.1624361040017,0.6035909861467852,,,,,,,,,,,
22,2008-01-03,Dom Tom,Arrivée,4227,0.0,4067.852339267998,1.0459234180704238,,,,,,,,,,,
23,2008-01-03,Dom Tom,Départ,4832,0.0,5515.222004138329,0.8609808360867567,,,,,,,,,,,
24,2008-01-03,International,Arrivée,10525,0.0,12037.212472155545,0.8749088042010082,,,,,,,,,,,
25,2008-01-03,International,Départ,5796,0.0,11395.397940582816,0.48142701105876823,,,,,,,,,,,
26,2008-01-03,National,Arrivée,14182,0.0,22102.939998033726,0.630127157420642,,,,,,,,,,,
27,2008-01-03,National,Départ,11696,0.0,21065.858962017093,0.5300278320197881,,,,,,,,,,,
28,2008-01-03,Schengen,Arrivée,8519,0.0,10578.156443813034,0.765055395097131,,,,,,,,,,,
29,2008-01-03,Schengen,Départ,7428,0.0,10616.249927035662,0.6792493881818303,,,,,,,,,,,
30,2008-01-04,Autre UE,Arrivée,726,0.0,1065.302117610418,0.5974470642056068,,,,,,,,,,,
31,2008-01-04,Autre UE,Départ,633,0.0,1065.302117610418,0.6025252904953139,,,,,,,,,,,
32,2008-01-04,Dom Tom,Arrivée,5597,0.0,5375.660937237321,1.0471086683647757,,,,,,,,,,,
33,2008-01-04,Dom Tom,Départ,5060,0.0,4843.843732936246,0.9332273761488495,,,,,,,,,,,
34,2008-01-04,International,Arrivée,9681,0.0,10810.573612411876,0.8892935999863184,,,,,,,,,,,
35,2008-01-04,International,Départ,6247,0.0,12135.966794524127,0.4835586261475153,,,,,,,,,,,
36,2008-01-04,National,Arrivée,14685,0.0,22896.418654290792,0.6261156841784445,,,,,,,,,,,
37,2008-01-04,National,Départ,13857,0.0,24107.6916586458,0.55840138156653,,,,,,,,,,,
38,2008-01-04,Schengen,Arrivée,7799,0.0,10268.763017068726,0.7282208266806843,,,,,,,,,,,
39,2008-01-04,Schengen,Départ,6851,0.0,10607.79645864466,0.6287425998160453,,,,,,,,,,,
40,2008-01-05,Autre UE,Arrivée,364,0.0,435.76619510613557,0.8366083490578516,,,,,,,,,,,
41,2008-01-05,Autre UE,Départ,260,0.0,435.76619510613557,0.5986793776759591,,,,,,,,,,,
42,2008-01-05,Dom Tom,Arrivée,5279,0.0,4843.843732936247,0.9812478530771934,,,,,,,,,,,
43,2008-01-05,Dom Tom,Départ,5914,0.0,5907.478141538398,1.0117686059453848,,,,,,,,,,,
44,2008-01-05,International,Arrivée,12021,0.0,12951.625244340898,0.912254479604547,,,,,,,,,,,
45,2008-01-05,International,Départ,6594,0.0,11358.022215876425,0.5703650129379705,,,,,,,,,,,
46,2008-01-05,National,Arrivée,13243,0.0,17176.49433257033,0.768611907736721,,,,,,,,,,,
47,2008-01-05,National,Départ,11038,0.0,16687.621654403938,0.6631847294486702,,,,,,,,,,,
48,2008-01-05,Schengen,Arrivée,7923,0.0,9184.798829964067,0.8132024567221215,,,,,,,,,,,
49,2008-01-05,Schengen,Départ,6634,0.0,9038.392313186696,0.6961352899387134,,,,,,,,,,,
50,2008-01-06,Autre UE,Arrivée,692,0.0,1112.709657416237,0.6509445411073497,,,,,,,,,,,
51,2008-01-06,Autre UE,Départ,446,0.0,1017.6771142262008,0.48214637121306897,,,,,,,,,,,
52,2008-01-06,Dom Tom,Arrivée,6841,0.0,6855.687406670677,0.9504212631329447,,,,,,,,,,,
53,2008-01-06,Dom Tom,Départ,6063,0.0,5907.478141538397,1.0417222584825818,,,,,,,,,,,
54,2008-01-06,International,Arrivée,11882,0.0,13182.09164602531,0.9187403609192017,,,,,,,,,,,
55,2008-01-06,International,Départ,7685,0.0,13698.951617724872,0.5434844488621811,,,,,,,,,,,
56,2008-01-06,National,Arrivée,16893,0.0,19964.559333612306,0.8403418776961136,,,,,,,,,,,
57,2008-01-06,National,Départ,13260,0.0,20508.161643794105,0.632727746063193,,,,,,,,,,,
58,2008-01-06,Schengen,Arrivée,8761,0.0,10170.292526584362,0.8125625960290155,,,,,,,,,,,
59,2008-01-06,Schengen,Départ,7239,0.0,10145.407537269664,0.6913545915338968,,,,,,,,,,,
60,2008-01-07,Autre UE,Arrivée,940,0.0,1646.6048753856549,0.49481559089144284,,,,,,,,,,,
61,2008-01-07,Autre UE,Départ,645,0.0,1665.6048753856549,0.3708579028304076,,,,,,,,,,,
62,2008-01-07,Dom Tom,Arrivée,4878,0.0,4843.843732936246,1.018700746415831,,,,,,,,,,,
63,2008-01-07,Dom Tom,Départ,5018,0.0,4903.660937237322,1.035513142745012,,,,,,,,,,,
64,2008-01-07,International,Arrivée,9780,0.0,10666.754027424417,0.8970759365768323,,,,,,,,,,,
65,2008-01-07,International,Départ,4778,0.0,10186.754067522883,0.4544525124547948,,,,,,,,,,,
66,2008-01-07,National,Arrivée,17407,0.0,24630.105233822313,0.679483375729239,,,,,,,,,,,
67,2008-01-07,National,Départ,12513,0.0,24656.884223834448,0.502717323664418,,,,,,,,,,,
68,2008-01-07,Schengen,Arrivée,6771,0.0,9651.457941526653,0.6567690678652642,,,,,,,,,,,
69,2008-01-07,Schengen,Départ,6440,0.0,9996.942455944709,0.6015270893635121,,,,,,,,,,,
70,2008-01-08,Autre UE,Arrivée,395,0.0,1162.6055155504735,0.2927244353333576,,,,,,,,,,,
71,2008-01-08,Autre UE,Départ,433,0.0,1181.6055155504735,0.377024733815035,,,,,,,,,,,
72,2008-01-08,Dom Tom,Arrivée,4382,0.0,4371.843732936247,1.0108657246501258,,,,,,,,,,,
73,2008-01-08,Dom Tom,Départ,5067,0.0,4903.660937237321,1.0487211512844272,,,,,,,,,,,
74,2008-01-08,International,Arrivée,8764,0.0,10068.527131682258,0.8550501971168311,,,,,,,,,,,
75,2008-01-08,International,Départ,4143,0.0,9504.71500505632,0.4158972691608129,,,,,,,,,,,
76,2008-01-08,National,Arrivée,16171,0.0,25396.345232416326,0.6239033736617494,,,,,,,,,,,
77,2008-01-08,National,Départ,13622,0.0,24727.64032664179,0.525461637605757,,,,,,,,,,,
78,2008-01-08,Schengen,Arrivée,5853,0.0,9947.632576199107,0.5663802665822881,,,,,,,,,,,
79,2008-01-08,Schengen,Départ,4839,0.0,9805.783744600432,0.48183755184999266,,,,,,,,,,,
80,2008-01-09,Autre UE,Arrivée,751,0.0,1646.604875385655,0.42425718866691603,,,,,,,,,,,
81,2008-01-09,Autre UE,Départ,592,0.0,1665.604875385655,0.34364129273582616,,,,,,,,,,,
82,2008-01-09,Dom Tom,Arrivée,4121,0.0,4095.012739006049,1.0138261370473496,,,,,,,,,,,
83,2008-01-09,Dom Tom,Départ,4254,0.0,4095.0127390060493,1.0464316059705552,,,,,,,,,,,
84,2008-01-09,International,Arrivée,6787,0.0,8060.72202031463,0.8280171325963953,,,,,,,,,,,
85,2008-01-09,International,Départ,3687,0.0,8394.917331425442,0.42396814337141764,,,,,,,,,,,
86,2008-01-09,National,Arrivée,15856,0.0,25425.352177924193,0.5990222209209155,,,,,,,,,,,
87,2008-01-09,National,Départ,14563,0.0,25609.987860743575,0.5494332515805882,,,,,,,,,,,
88,2008-01-09,Schengen,Arrivée,5637,0.0,9911.995401270804,0.5294025351894889,,,,,,,,,,,
89,2008-01-09,Schengen,Départ,4567,0.0,9886.014268575054,0.4389223421129252,,,,,,,,,,,
90,2008-01-10,Autre UE,Arrivée,580,0.0,1340.2600656741104,0.40912836110328965,,,,,,,,,,,
91,2008-01-10,Autre UE,Départ,467,0.0,1359.2600656741101,0.3079749489523797,,,,,,,,,,,
92,2008-01-10,Dom Tom,Arrivée,4804,0.0,4903.660937237322,0.9798559919444588,,,,,,,,,,,
93,2008-01-10,Dom Tom,Départ,4799,0.0,4626.829943307125,1.048840607026814,,,,,,,,,,,
94,2008-01-10,International,Arrivée,8518,0.0,10961.287894985857,0.7870688839471873,,,,,,,,,,,
95,2008-01-10,International,Départ,5025,0.0,10040.351229611111,0.4872551797418812,,,,,,,,,,,
96,2008-01-10,National,Arrivée,16554,0.0,26038.80349512302,0.6167154295295185,,,,,,,,,,,
97,2008-01-10,National,Départ,16689,0.0,25705.65504286179,0.6205327997744206,,,,,,,,,,,
98,2008-01-10,Schengen,Arrivée,5512,0.0,10318.109819643034,0.4999681102734777,,,,,,,,,,,
99,2008-01-10,Schengen,Départ,5204,0.0,10741.347330350594,0.44956924273108034,,,,,,,,,,,
100,2008-01-11,Autre UE,Arrivée,771,0.0,1551.5723321956184,0.4595066507692791,,,,,,,,,,,
101,2008-01-11,Autre UE,Départ,655,0.0,1665.6048753856549,0.36296791471194023,,,,,,,,,,,
102,2008-01-11,Dom Tom,Arrivée,4081,0.0,4626.829943307124,0.8920494153146941,,,,,,,,,,,
103,2008-01-11,Dom Tom,Départ,5015,0.0,5098.829943307125,0.9950267416895805,,,,,,,,,,,
104,2008-01-11,International,Arrivée,7046,0.0,10455.046449263591,0.6646016943454643,,,,,,,,,,,
105,2008-01-11,International,Départ,6191,0.0,10765.864610453365,0.5385424618713625,,,,,,,,,,,
106,2008-01-11,National,Arrivée,16000,0.0,25755.290186132832,0.5986674596495793,,,,,,,,,,,
107,2008-01-11,National,Départ,17632,0.0,25749.05880142087,0.657573822795818,,,,,,,,,,,
108,2008-01-11,Schengen,Arrivée,5940,0.0,10339.498080795589,0.5354053642072177,,,,,,,,,,,
109,2008-01-11,Schengen,Départ,5935,0.0,10454.866232084058,0.5305134370006922,,,,,,,,,,,
110,2008-01-12,Autre UE,Arrivée,181,0.0,575.327262007143,0.3104904444082979,,,,,,,,,,,
111,2008-01-12,Autre UE,Départ,225,0.0,435.76619510613557,0.5167369311599467,,,,,,,,,,,
112,2008-01-12,Dom Tom,Arrivée,4418,0.0,5098.829943307125,0.8832075724548578,,,,,,,,,,,
113,2008-01-12,Dom Tom,Départ,5178,0.0,5158.6471476082,1.0043853892296501,,,,,,,,,,,
114,2008-01-12,International,Arrivée,8595,0.0,11350.772209484147,0.7445647598948808,,,,,,,,,,,
115,2008-01-12,International,Départ,6513,0.0,10890.483741927741,0.5790924725347153,,,,,,,,,,,
116,2008-01-12,National,Arrivée,7920,0.0,16007.34301650816,0.4884155864821479,,,,,,,,,,,
117,2008-01-12,National,Départ,9146,0.0,16033.396254104162,0.5658662978213225,,,,,,,,,,,
118,2008-01-12,Schengen,Arrivée,4118,0.0,8280.546250319,0.48245501249770606,,,,,,,,,,,
119,2008-01-12,Schengen,Départ,4629,0.0,8539.109712718282,0.5262394906447214,,,,,,,,,,,
120,2008-01-13,Autre UE,Arrivée,516,0.0,864.3281189546987,0.5823897026412963,,,,,,,,,,,
121,2008-01-13,Autre UE,Départ,477,0.0,908.8566426656697,0.5067758173738542,,,,,,,,,,,
122,2008-01-13,Dom Tom,Arrivée,5098,0.0,5690.464351909276,0.894250786716349,,,,,,,,,,,
123,2008-01-13,Dom Tom,Départ,5492,0.0,5630.6471476082,0.9837053211525043,,,,,,,,,,,
124,2008-01-13,International,Arrivée,9827,0.0,12240.836084334738,0.8012878469554264,,,,,,,,,,,
125,2008-01-13,International,Départ,8204,0.0,13014.251944294856,0.6118687866945661,,,,,,,,,,,
126,2008-01-13,National,Arrivée,11697,0.0,19619.63409094797,0.5889937082123885,,,,,,,,,,,
127,2008-01-13,National,Départ,10582,0.0,19276.948332855955,0.5389965002852264,,,,,,,,,,,
128,2008-01-13,Schengen,Arrivée,5786,0.0,10036.359453285027,0.5461712438906241,,,,,,,,,,,
129,2008-01-13,Schengen,Départ,6550,0.0,9659.232528486462,0.6434303740138432,,,,,,,,,,,
130,2008-01-14,Autre UE,Arrivée,615,0.0,1458.0414129863711,0.3841145892147981,,,,,,,,,,,
131,2008-01-14,Autre UE,Départ,778,0.0,1665.6048753856549,0.4537466091578662,,,,,,,,,,,
132,2008-01-14,Dom Tom,Arrivée,3137,0.0,4843.843732936246,0.6470227467329375,,,,,,,,,,,
133,2008-01-14,Dom Tom,Départ,4940,0.0,4903.660937237322,1.0243490399052126,,,,,,,,,,,
134,2008-01-14,International,Arrivée,7575,0.0,10442.166303438196,0.710201572562423,,,,,,,,,,,
135,2008-01-14,International,Départ,4616,0.0,9574.64637453808,0.46376501973751755,,,,,,,,,,,
136,2008-01-14,National,Arrivée,17171,0.0,27278.313383157325,0.6106624871663368,,,,,,,,,,,
137,2008-01-14,National,Départ,13964,0.0,27378.211720748885,0.49534571286560736,,,,,,,,,,,
138,2008-01-14,Schengen,Arrivée,5181,0.0,9903.939901401374,0.4963104438701557,,,,,,,,,,,
139,2008-01-14,Schengen,Départ,5305,0.0,9903.939901401376,0.5148201891842086,,,,,,,,,,,
140,2008-01-15,Autre UE,Arrivée,469,0.0,1207.1340392614447,0.3901997922554783,,,,,,,,,,,
141,2008-01-15,Autre UE,Départ,495,0.0,1067.5729723604372,0.4430063037261632,,,,,,,,,,,
142,2008-01-15,Dom Tom,Arrivée,3955,0.0,4371.843732936246,0.924206595948278,,,,,,,,,,,
143,2008-01-15,Dom Tom,Départ,4923,0.0,4903.660937237322,1.0251070246518343,,,,,,,,,,,
144,2008-01-15,International,Arrivée,6198,0.0,8754.399433782557,0.6855851877643849,,,,,,,,,,,
145,2008-01-15,International,Départ,4508,0.0,8782.080754750958,0.5016344210253493,,,,,,,,,,,
146,2008-01-15,National,Arrivée,17081,0.0,26951.094034474285,0.6173181784392879,,,,,,,,,,,
147,2008-01-15,National,Départ,15388,0.0,26925.360472748114,0.5494551014774955,,,,,,,,,,,
148,2008-01-15,Schengen,Arrivée,4439,0.0,9436.793618958112,0.45293368821012764,,,,,,,,,,,
149,2008-01-15,Schengen,Départ,4758,0.0,9476.549831490187,0.4757641140755628,,,,,,,,,,,
150,2008-01-16,Autre UE,Arrivée,788,0.0,1646.6048753856549,0.44389447658093206,,,,,,,,,,,
151,2008-01-16,Autre UE,Départ,618,0.0,1805.1659422866624,0.35637805806856776,,,,,,,,,,,
152,2008-01-16,Dom Tom,Arrivée,2943,0.0,4095.0127390060493,0.7664090390362601,,,,,,,,,,,
153,2008-01-16,Dom Tom,Départ,4013,0.0,4095.012739006049,0.9797668460739819,,,,,,,,,,,
154,2008-01-16,International,Arrivée,4978,0.0,8079.035962018653,0.6143405420468531,,,,,,,,,,,
155,2008-01-16,International,Départ,4345,0.0,7974.576723005831,0.530601179825845,,,,,,,,,,,
156,2008-01-16,National,Arrivée,17243,0.0,27193.283176297246,0.6232196792782996,,,,,,,,,,,
157,2008-01-16,National,Départ,16210,0.0,27491.546153672185,0.5718655324593515,,,,,,,,,,,
158,2008-01-16,Schengen,Arrivée,4740,0.0,9657.126951646203,0.4808092460967787,,,,,,,,,,,
159,2008-01-16,Schengen,Départ,4979,0.0,9617.37073911413,0.49366226874241004,,,,,,,,,,,
160,2008-01-17,Autre UE,Arrivée,700,0.0,1154.0640183489168,0.5789620446586758,,,,,,,,,,,
161,2008-01-17,Autre UE,Départ,543,0.0,1173.0640183489168,0.42599364632624526,,,,,,,,,,,
162,2008-01-17,Dom Tom,Arrivée,3099,0.0,4903.660937237322,0.6483323390283742,,,,,,,,,,,
163,2008-01-17,Dom Tom,Départ,4543,0.0,4626.829943307124,0.986125035657968,,,,,,,,,,,
164,2008-01-17,International,Arrivée,6233,0.0,10510.818563232076,0.6006994387940239,,,,,,,,,,,
165,2008-01-17,International,Départ,5398,0.0,9907.097514881976,0.5296641965213996,,,,,,,,,,,
166,2008-01-17,National,Arrivée,17759,0.0,27210.862952969168,0.6304215653592431,,,,,,,,,,,
167,2008-01-17,National,Départ,18466,0.0,27364.6602851701,0.6526884035158349,,,,,,,,,,,
168,2008-01-17,Schengen,Arrivée,5980,0.0,10355.834132787037,0.5287703417112658,,,,,,,,,,,
169,2008-01-17,Schengen,Départ,5552,0.0,10429.029443897856,0.49533106391376286,,,,,,,,,,,
170,2008-01-18,Autre UE,Arrivée,858,0.0,1551.5723321956186,0.5274929916203602,,,,,,,,,,,
171,2008-01-18,Autre UE,Départ,835,0.0,1665.604875385655,0.44530514367786483,,,,,,,,,,,
172,2008-01-18,Dom Tom,Arrivée,3502,0.0,4626.829943307124,0.7742620259682251,,,,,,,,,,,
173,2008-01-18,Dom Tom,Départ,4934,0.0,5098.829943307125,0.978874683684214,,,,,,,,,,,
174,2008-01-18,International,Arrivée,5533,0.0,10241.589894828283,0.5356779980840917,,,,,,,,,,,
175,2008-01-18,International,Départ,6249,0.0,10647.223267276913,0.5474550532938306,,,,,,,,,,,
176,2008-01-18,National,Arrivée,19156,0.0,27910.864274454907,0.6616404527600861,,,,,,,,,,,
177,2008-01-18,National,Départ,20178,0.0,28440.981382318198,0.6960753333668628,,,,,,,,,,,
178,2008-01-18,Schengen,Arrivée,6999,0.0,10451.070431413616,0.6183202797612019,,,,,,,,,,,
179,2008-01-18,Schengen,Départ,6230,0.0,10649.277921566876,0.5471593185832725,,,,,,,,,,,
180,2008-01-19,Autre UE,Arrivée,214,0.0,485.76619510613557,0.3683646182344352,,,,,,,,,,,
181,2008-01-19,Autre UE,Départ,177,0.0,296.20512820512823,0.5975588642659279,,,,,,,,,,,
182,2008-01-19,Dom Tom,Arrivée,4230,0.0,5098.829943307124,0.845563621725521,,,,,,,,,,,
183,2008-01-19,Dom Tom,Départ,5250,0.0,5158.6471476082,1.0278890184781742,,,,,,,,,,,
184,2008-01-19,International,Arrivée,7155,0.0,11934.366445031457,0.6055269853412155,,,,,,,,,,,
185,2008-01-19,International,Départ,6609,0.0,11064.515471964472,0.6000282571619175,,,,,,,,,,,
186,2008-01-19,National,Arrivée,8180,0.0,16604.330927146544,0.4910406901010814,,,,,,,,,,,
187,2008-01-19,National,Départ,8815,0.0,15743.346637816827,0.558496392281303,,,,,,,,,,,
188,2008-01-19,Schengen,Arrivée,4425,0.0,8054.186178116159,0.5229790202945249,,,,,,,,,,,
189,2008-01-19,Schengen,Départ,4591,0.0,8282.505853047516,0.5350047340095178,,,,,,,,,,,
190,2008-01-20,Autre UE,Arrivée,527,0.0,834.0069021643951,0.6085221535295273,,,,,,,,,,,
191,2008-01-20,Autre UE,Départ,464,0.0,738.9743589743591,0.627847795841115,,,,,,,,,,,
192,2008-01-20,Dom Tom,Arrivée,5198,0.0,5690.464351909275,0.9235743033868427,,,,,,,,,,,
193,2008-01-20,Dom Tom,Départ,5707,0.0,5630.647147608201,1.0204447203381148,,,,,,,,,,,
194,2008-01-20,International,Arrivée,9526,0.0,12163.70175403102,0.7809847454656875,,,,,,,,,,,
195,2008-01-20,International,Départ,8790,0.0,12700.545582732042,0.679514931204735,,,,,,,,,,,
196,2008-01-20,National,Arrivée,13313,0.0,19058.034853005563,0.6893763218241399,,,,,,,,,,,
197,2008-01-20,National,Départ,12508,0.0,20354.33621976793,0.6070166967193361,,,,,,,,,,,
198,2008-01-20,Schengen,Arrivée,6540,0.0,10320.241916903526,0.6050738096222216,,,,,,,,,,,
199,2008-01-20,Schengen,Départ,6756,0.0,9588.434302420046,0.6578058988728467,,,,,,,,,,,
200,2008-01-21,Autre UE,Arrivée,800,0.0,1646.6048753856549,0.44592016477728796,,,,,,,,,,,
201,2008-01-21,Autre UE,Départ,872,0.0,1570.5723321956186,0.541372881558929,,,,,,,,,,,
202,2008-01-21,Dom Tom,Arrivée,2967,0.0,4567.012739006049,0.6611997023395007,,,,,,,,,,,
203,2008-01-21,Dom Tom,Départ,4107,0.0,4263.021345337801,0.9731579164797459,,,,,,,,,,,
204,2008-01-21,International,Arrivée,6591,0.0,10078.125523972018,0.6218660953759648,,,,,,,,,,,
205,2008-01-21,International,Départ,4809,0.0,9399.951694307656,0.5002365490654765,,,,,,,,,,,
206,2008-01-21,National,Arrivée,17020,0.0,27826.42566248889,0.5945416882484512,,,,,,,,,,,
207,2008-01-21,National,Départ,14048,0.0,27537.584084177004,0.48502795649143127,,,,,,,,,,,
208,2008-01-21,Schengen,Arrivée,5717,0.0,10142.487864703764,0.530209114520321,,,,,,,,,,,
209,2008-01-21,Schengen,Départ,5680,0.0,9658.803540047524,0.568026127336837,,,,,,,,,,,
210,2008-01-22,Autre UE,Arrivée,403,0.0,1014.5029514479093,0.37021443285405187,,,,,,,,,,,
211,2008-01-22,Autre UE,Départ,455,0.0,1014.5029514479093,0.4104151060401569,,,,,,,,,,,
212,2008-01-22,Dom Tom,Arrivée,2794,0.0,3731.2041410367256,0.7617871359223659,,,,,,,,,,,
213,2008-01-22,Dom Tom,Départ,3870,0.0,4626.829943307125,0.8555896533475152,,,,,,,,,,,
214,2008-01-22,International,Arrivée,5207,0.0,8069.777830963809,0.6260448064246986,,,,,,,,,,,
215,2008-01-22,International,Départ,4265,0.0,8429.242563368382,0.493607562142046,,,,,,,,,,,
216,2008-01-22,National,Arrivée,17240,0.0,27772.58276208546,0.6151133893660896,,,,,,,,,,,
217,2008-01-22,National,Départ,15531,0.0,27860.6258896572,0.5510623718204193,,,,,,,,,,,
218,2008-01-22,Schengen,Arrivée,4834,0.0,9657.512072985737,0.49375435746287105,,,,,,,,,,,
219,2008-01-22,Schengen,Départ,4790,0.0,9617.051174689015,0.47716313070538185,,,,,,,,,,,
220,2008-01-23,Autre UE,Arrivée,825,0.0,1498.5023112830906,0.5201156656813051,,,,,,,,,,,
221,2008-01-23,Autre UE,Départ,661,0.0,1498.5023112830906,0.4209375428971737,,,,,,,,,,,
222,2008-01-23,Dom Tom,Arrivée,2610,0.0,3818.181745075852,0.6900423883498149,,,,,,,,,,,
223,2008-01-23,Dom Tom,Départ,3125,0.0,3818.1817450758517,0.8264427157001591,,,,,,,,,,,
224,2008-01-23,International,Arrivée,4488,0.0,7195.228097122418,0.6066886013804808,,,,,,,,,,,
225,2008-01-23,International,Départ,4378,0.0,7472.059091052615,0.570188488012981,,,,,,,,,,,
226,2008-01-23,National,Arrivée,17519,0.0,28460.29349041633,0.6026694003832683,,,,,,,,,,,
227,2008-01-23,National,Départ,17184,0.0,28119.38788056775,0.586950266972533,,,,,,,,,,,
228,2008-01-23,Schengen,Arrivée,6092,0.0,9486.0814476784,0.6209998641894929,,,,,,,,,,,
229,2008-01-23,Schengen,Départ,4867,0.0,9857.754865106288,0.4821606453322099,,,,,,,,,,,
230,2008-01-24,Autre UE,Arrivée,768,0.0,1245.2275224840741,0.5655559580221764,,,,,,,,,,,
231,2008-01-24,Autre UE,Départ,579,0.0,1245.2275224840741,0.4077676690841961,,,,,,,,,,,
232,2008-01-24,Dom Tom,Arrivée,3224,0.0,4626.829943307124,0.6939010283967029,,,,,,,,,,,
233,2008-01-24,Dom Tom,Départ,3989,0.0,4626.829943307124,0.8882385781448933,,,,,,,,,,,
234,2008-01-24,International,Arrivée,6308,0.0,10177.395031304586,0.6181118173508152,,,,,,,,,,,
235,2008-01-24,International,Départ,5447,0.0,9691.314366306207,0.5455902230544842,,,,,,,,,,,
236,2008-01-24,National,Arrivée,16666,0.0,26324.122682060755,0.6166126087685079,,,,,,,,,,,
237,2008-01-24,National,Départ,16638,0.0,25299.804497857614,0.6310707196316382,,,,,,,,,,,
238,2008-01-24,Schengen,Arrivée,7223,0.0,9981.959240021768,0.6684129165031457,,,,,,,,,,,
239,2008-01-24,Schengen,Départ,5722,0.0,9828.623093284434,0.5655125448126427,,,,,,,,,,,
240,2008-01-25,Autre UE,Arrivée,981,0.0,1646.6048753856549,0.5574459093142582,,,,,,,,,,,
241,2008-01-25,Autre UE,Départ,897,0.0,1646.604875385655,0.4953090503946094,,,,,,,,,,,
242,2008-01-25,Dom Tom,Arrivée,3504,0.0,4626.829943307124,0.7810546495466734,,,,,,,,,,,
243,2008-01-25,Dom Tom,Départ,4794,0.0,4903.660937237321,0.9931279109005363,,,,,,,,,,,
244,2008-01-25,International,Arrivée,5963,0.0,9806.519655882641,0.5975166787421056,,,,,,,,,,,
245,2008-01-25,International,Départ,6062,0.0,10207.452547670833,0.5587166380822914,,,,,,,,,,,
246,2008-01-25,National,Arrivée,21047,0.0,27784.82114688317,0.7300070282343883,,,,,,,,,,,
247,2008-01-25,National,Départ,21066,0.0,29194.67789139761,0.6992484642553551,,,,,,,,,,,
248,2008-01-25,Schengen,Arrivée,7923,0.0,10602.034791462702,0.6992666838814539,,,,,,,,,,,
249,2008-01-25,Schengen,Départ,7038,0.0,10792.26098317144,0.6135268269416269,,,,,,,,,,,
250,2008-01-26,Autre UE,Arrivée,287,0.0,435.76619510613557,0.6628917803987114,,,,,,,,,,,
251,2008-01-26,Autre UE,Départ,291,0.0,435.76619510613557,0.6685885940064757,,,,,,,,,,,
252,2008-01-26,Dom Tom,Arrivée,4639,0.0,4903.660937237322,0.9598470124171561,,,,,,,,,,,
253,2008-01-26,Dom Tom,Départ,5693,0.0,5630.647147608201,1.0227758098020419,,,,,,,,,,,
254,2008-01-26,International,Arrivée,7866,0.0,11190.444606320525,0.6836709595518188,,,,,,,,,,,
255,2008-01-26,International,Départ,6863,0.0,10349.50593607947,0.6446971200057869,,,,,,,,,,,
256,2008-01-26,National,Arrivée,9695,0.0,16923.35333146407,0.5696589407918176,,,,,,,,,,,
257,2008-01-26,National,Départ,10252,0.0,15566.798359523451,0.6463989257820877,,,,,,,,,,,
258,2008-01-26,Schengen,Arrivée,5400,0.0,8433.203658837005,0.6038285913199803,,,,,,,,,,,
